Perijove,Time (UTC),SC Range to Io (km),SC Altitude (km),SC Latitude (deg),SC W Longitude (deg),Subsolar Latitude (deg),Subsolar W Longitude (deg),Sun-Io-SC Angle (deg),JIRAM scale (km/pixel),JunoCAM scale (km/pixel)
PJ62,06/13/2024 16:11:32.018,36249.3970,34427.4293,-36.2052,320.5115,2.9993,230.4271,91.8392,8.1857,23.1593
PJ62,06/13/2024 16:11:32.518,36257.1762,34435.2051,-36.1847,320.5126,2.9993,230.4283,91.8383,8.1876,23.1646
PJ62,06/13/2024 16:11:33.018,36264.9601,34442.9856,-36.1642,320.5136,2.9993,230.4295,91.8374,8.1894,23.1698
PJ62,06/13/2024 16:11:33.518,36272.7486,34450.7706,-36.1437,320.5147,2.9993,230.4306,91.8365,8.1913,23.1750
PJ62,06/13/2024 16:11:34.018,36280.5417,34458.5603,-36.1233,320.5158,2.9993,230.4318,91.8356,8.1931,23.1803
PJ62,06/13/2024 16:11:34.518,36288.3394,34466.3547,-36.1028,320.5169,2.9993,230.4330,91.8347,8.1950,23.1855
PJ62,06/13/2024 16:11:35.018,36296.1418,34474.1536,-36.0824,320.5180,2.9993,230.4342,91.8338,8.1968,23.1908
PJ62,06/13/2024 16:11:35.518,36303.9487,34481.9572,-36.0619,320.5191,2.9993,230.4353,91.8328,8.1987,23.1960
PJ62,06/13/2024 16:11:36.018,36311.7603,34489.7653,-36.0415,320.5202,2.9993,230.4365,91.8319,8.2005,23.2013
PJ62,06/13/2024 16:11:36.518,36319.5765,34497.5781,-36.0211,320.5213,2.9993,230.4377,91.8310,8.2024,23.2065
PJ62,06/13/2024 16:11:37.018,36327.3973,34505.3955,-36.0007,320.5224,2.9993,230.4389,91.8301,8.2042,23.2118
PJ62,06/13/2024 16:11:37.518,36335.2227,34513.2175,-35.9803,320.5235,2.9993,230.4401,91.8292,8.2061,23.2170
PJ62,06/13/2024 16:11:38.018,36343.0527,34521.0441,-35.9599,320.5246,2.9993,230.4412,91.8283,8.2080,23.2223
PJ62,06/13/2024 16:11:38.518,36350.8873,34528.8754,-35.9395,320.5257,2.9993,230.4424,91.8274,8.2098,23.2276
PJ62,06/13/2024 16:11:39.018,36358.7265,34536.7112,-35.9192,320.5268,2.9993,230.4436,91.8265,8.2117,23.2328
PJ62,06/13/2024 16:11:39.518,36366.5703,34544.5516,-35.8988,320.5279,2.9993,230.4448,91.8256,8.2136,23.2381
PJ62,06/13/2024 16:11:40.018,36374.4187,34552.3966,-35.8785,320.5290,2.9993,230.4459,91.8247,8.2154,23.2434
PJ62,06/13/2024 16:11:40.518,36382.2717,34560.2462,-35.8581,320.5301,2.9993,230.4471,91.8238,8.2173,23.2487
PJ62,06/13/2024 16:11:41.018,36390.1292,34568.1003,-35.8378,320.5312,2.9993,230.4483,91.8228,8.2192,23.2540
PJ62,06/13/2024 16:11:41.518,36397.9914,34575.9591,-35.8175,320.5323,2.9993,230.4495,91.8219,8.2210,23.2592
PJ62,06/13/2024 16:11:42.018,36405.8581,34583.8224,-35.7971,320.5334,2.9993,230.4507,91.8210,8.2229,23.2645
PJ62,06/13/2024 16:11:42.518,36413.7294,34591.6903,-35.7768,320.5345,2.9993,230.4518,91.8201,8.2248,23.2698
PJ62,06/13/2024 16:11:43.018,36421.6053,34599.5628,-35.7565,320.5356,2.9993,230.4530,91.8192,8.2266,23.2751
PJ62,06/13/2024 16:11:43.518,36429.4857,34607.4399,-35.7362,320.5367,2.9993,230.4542,91.8183,8.2285,23.2804
PJ62,06/13/2024 16:11:44.018,36437.3707,34615.3215,-35.7160,320.5378,2.9993,230.4554,91.8174,8.2304,23.2857
PJ62,06/13/2024 16:11:44.518,36445.2603,34623.2077,-35.6957,320.5389,2.9993,230.4565,91.8165,8.2323,23.2910
PJ62,06/13/2024 16:11:45.018,36453.1544,34631.0985,-35.6754,320.5400,2.9993,230.4577,91.8156,8.2341,23.2963
PJ62,06/13/2024 16:11:45.518,36461.0531,34638.9938,-35.6552,320.5411,2.9993,230.4589,91.8147,8.2360,23.3017
PJ62,06/13/2024 16:11:46.018,36468.9563,34646.8937,-35.6349,320.5422,2.9993,230.4601,91.8138,8.2379,23.3070
PJ62,06/13/2024 16:11:46.518,36476.8641,34654.7981,-35.6147,320.5433,2.9993,230.4613,91.8129,8.2398,23.3123
PJ62,06/13/2024 16:11:47.018,36484.7764,34662.7071,-35.5944,320.5444,2.9993,230.4624,91.8120,8.2416,23.3176
PJ62,06/13/2024 16:11:47.518,36492.6933,34670.6206,-35.5742,320.5455,2.9993,230.4636,91.8110,8.2435,23.3229
PJ62,06/13/2024 16:11:48.018,36500.6147,34678.5387,-35.5540,320.5466,2.9993,230.4648,91.8101,8.2454,23.3283
PJ62,06/13/2024 16:11:48.518,36508.5407,34686.4613,-35.5338,320.5477,2.9993,230.4660,91.8092,8.2473,23.3336
PJ62,06/13/2024 16:11:49.018,36516.4712,34694.3884,-35.5136,320.5488,2.9993,230.4671,91.8083,8.2492,23.3389
PJ62,06/13/2024 16:11:49.518,36524.4063,34702.3201,-35.4934,320.5499,2.9993,230.4683,91.8074,8.2511,23.3443
PJ62,06/13/2024 16:11:50.018,36532.3458,34710.2564,-35.4732,320.5510,2.9993,230.4695,91.8065,8.2530,23.3496
PJ62,06/13/2024 16:11:50.518,36540.2899,34718.1971,-35.4531,320.5521,2.9993,230.4707,91.8056,8.2548,23.3549
PJ62,06/13/2024 16:11:51.018,36548.2385,34726.1424,-35.4329,320.5532,2.9993,230.4718,91.8047,8.2567,23.3603
PJ62,06/13/2024 16:11:51.518,36556.1917,34734.0922,-35.4128,320.5543,2.9993,230.4730,91.8038,8.2586,23.3656
PJ62,06/13/2024 16:11:52.018,36564.1494,34742.0465,-35.3926,320.5554,2.9993,230.4742,91.8029,8.2605,23.3710
PJ62,06/13/2024 16:11:52.518,36572.1115,34750.0054,-35.3725,320.5565,2.9993,230.4754,91.8020,8.2624,23.3763
PJ62,06/13/2024 16:11:53.018,36580.0782,34757.9687,-35.3524,320.5576,2.9993,230.4766,91.8011,8.2643,23.3817
PJ62,06/13/2024 16:11:53.518,36588.0495,34765.9366,-35.3322,320.5588,2.9993,230.4777,91.8002,8.2662,23.3870
PJ62,06/13/2024 16:11:54.018,36596.0252,34773.9090,-35.3121,320.5599,2.9993,230.4789,91.7993,8.2681,23.3924
PJ62,06/13/2024 16:11:54.518,36604.0054,34781.8859,-35.2920,320.5610,2.9993,230.4801,91.7984,8.2700,23.3978
PJ62,06/13/2024 16:11:55.018,36611.9901,34789.8673,-35.2720,320.5621,2.9993,230.4813,91.7975,8.2719,23.4031
PJ62,06/13/2024 16:11:55.518,36619.9793,34797.8532,-35.2519,320.5632,2.9993,230.4824,91.7966,8.2738,23.4085
PJ62,06/13/2024 16:11:56.018,36627.9731,34805.8436,-35.2318,320.5643,2.9993,230.4836,91.7957,8.2757,23.4139
PJ62,06/13/2024 16:11:56.518,36635.9713,34813.8385,-35.2117,320.5654,2.9993,230.4848,91.7948,8.2776,23.4193
PJ62,06/13/2024 16:11:57.018,36643.9740,34821.8379,-35.1917,320.5665,2.9993,230.4860,91.7939,8.2795,23.4247
PJ62,06/13/2024 16:11:57.518,36651.9812,34829.8417,-35.1716,320.5676,2.9993,230.4872,91.7930,8.2814,23.4300
PJ62,06/13/2024 16:11:58.018,36659.9928,34837.8501,-35.1516,320.5687,2.9993,230.4883,91.7921,8.2833,23.4354
PJ62,06/13/2024 16:11:58.518,36668.0090,34845.8629,-35.1316,320.5698,2.9993,230.4895,91.7912,8.2852,23.4408
PJ62,06/13/2024 16:11:59.018,36676.0296,34853.8803,-35.1115,320.5709,2.9993,230.4907,91.7903,8.2871,23.4462
PJ62,06/13/2024 16:11:59.518,36684.0547,34861.9021,-35.0915,320.5720,2.9993,230.4919,91.7894,8.2890,23.4516
PJ62,06/13/2024 16:12:00.018,36692.0843,34869.9283,-35.0715,320.5731,2.9993,230.4930,91.7885,8.2909,23.4570
PJ62,06/13/2024 16:12:00.518,36700.1184,34877.9591,-35.0515,320.5742,2.9993,230.4942,91.7876,8.2928,23.4624
PJ62,06/13/2024 16:12:01.018,36708.1569,34885.9943,-35.0316,320.5753,2.9993,230.4954,91.7867,8.2947,23.4678
PJ62,06/13/2024 16:12:01.518,36716.1999,34894.0340,-35.0116,320.5764,2.9993,230.4966,91.7857,8.2966,23.4732
PJ62,06/13/2024 16:12:02.018,36724.2473,34902.0781,-34.9916,320.5775,2.9993,230.4978,91.7848,8.2986,23.4786
PJ62,06/13/2024 16:12:02.518,36732.2992,34910.1267,-34.9717,320.5786,2.9993,230.4989,91.7839,8.3005,23.4840
PJ62,06/13/2024 16:12:03.018,36740.3556,34918.1798,-34.9517,320.5797,2.9993,230.5001,91.7830,8.3024,23.4895
PJ62,06/13/2024 16:12:03.518,36748.4164,34926.2373,-34.9318,320.5808,2.9993,230.5013,91.7821,8.3043,23.4949
PJ62,06/13/2024 16:12:04.018,36756.4817,34934.2993,-34.9118,320.5819,2.9993,230.5025,91.7812,8.3062,23.5003
PJ62,06/13/2024 16:12:04.518,36764.5514,34942.3657,-34.8919,320.5830,2.9993,230.5036,91.7804,8.3081,23.5057
PJ62,06/13/2024 16:12:05.018,36772.6255,34950.4366,-34.8720,320.5841,2.9993,230.5048,91.7795,8.3101,23.5112
PJ62,06/13/2024 16:12:05.518,36780.7041,34958.5119,-34.8521,320.5852,2.9993,230.5060,91.7786,8.3120,23.5166
PJ62,06/13/2024 16:12:06.018,36788.7872,34966.5916,-34.8322,320.5863,2.9993,230.5072,91.7777,8.3139,23.5220
PJ62,06/13/2024 16:12:06.518,36796.8746,34974.6758,-34.8123,320.5874,2.9993,230.5084,91.7768,8.3158,23.5275
PJ62,06/13/2024 16:12:07.018,36804.9665,34982.7644,-34.7924,320.5886,2.9993,230.5095,91.7759,8.3177,23.5329
PJ62,06/13/2024 16:12:07.518,36813.0628,34990.8575,-34.7725,320.5897,2.9993,230.5107,91.7750,8.3197,23.5383
PJ62,06/13/2024 16:12:08.018,36821.1636,34998.9550,-34.7527,320.5908,2.9993,230.5119,91.7741,8.3216,23.5438
PJ62,06/13/2024 16:12:08.518,36829.2688,35007.0569,-34.7328,320.5919,2.9993,230.5131,91.7732,8.3235,23.5492
PJ62,06/13/2024 16:12:09.018,36837.3784,35015.1632,-34.7130,320.5930,2.9993,230.5142,91.7723,8.3255,23.5547
PJ62,06/13/2024 16:12:09.518,36845.4924,35023.2739,-34.6931,320.5941,2.9993,230.5154,91.7714,8.3274,23.5602
PJ62,06/13/2024 16:12:10.018,36853.6108,35031.3891,-34.6733,320.5952,2.9993,230.5166,91.7705,8.3293,23.5656
PJ62,06/13/2024 16:12:10.518,36861.7337,35039.5087,-34.6535,320.5963,2.9993,230.5178,91.7696,8.3312,23.5711
PJ62,06/13/2024 16:12:11.018,36869.8609,35047.6327,-34.6337,320.5974,2.9993,230.5189,91.7687,8.3332,23.5765
PJ62,06/13/2024 16:12:11.518,36877.9926,35055.7611,-34.6139,320.5985,2.9993,230.5201,91.7678,8.3351,23.5820
PJ62,06/13/2024 16:12:12.018,36886.1286,35063.8939,-34.5941,320.5996,2.9993,230.5213,91.7669,8.3370,23.5875
PJ62,06/13/2024 16:12:12.518,36894.2691,35072.0311,-34.5743,320.6007,2.9993,230.5225,91.7660,8.3390,23.5930
PJ62,06/13/2024 16:12:13.018,36902.4139,35080.1727,-34.5545,320.6018,2.9993,230.5237,91.7651,8.3409,23.5984
PJ62,06/13/2024 16:12:13.518,36910.5632,35088.3187,-34.5348,320.6029,2.9993,230.5248,91.7642,8.3428,23.6039
PJ62,06/13/2024 16:12:14.018,36918.7168,35096.4691,-34.5150,320.6040,2.9993,230.5260,91.7633,8.3448,23.6094
PJ62,06/13/2024 16:12:14.518,36926.8749,35104.6239,-34.4953,320.6051,2.9993,230.5272,91.7624,8.3467,23.6149
PJ62,06/13/2024 16:12:15.018,36935.0373,35112.7830,-34.4755,320.6063,2.9993,230.5284,91.7615,8.3487,23.6204
PJ62,06/13/2024 16:12:15.518,36943.2041,35120.9466,-34.4558,320.6074,2.9993,230.5295,91.7606,8.3506,23.6259
PJ62,06/13/2024 16:12:16.018,36951.3753,35129.1145,-34.4361,320.6085,2.9993,230.5307,91.7597,8.3525,23.6314
PJ62,06/13/2024 16:12:16.518,36959.5508,35137.2869,-34.4163,320.6096,2.9993,230.5319,91.7588,8.3545,23.6369
PJ62,06/13/2024 16:12:17.018,36967.7308,35145.4636,-34.3966,320.6107,2.9993,230.5331,91.7579,8.3564,23.6424
PJ62,06/13/2024 16:12:17.518,36975.9151,35153.6446,-34.3769,320.6118,2.9993,230.5343,91.7570,8.3584,23.6479
PJ62,06/13/2024 16:12:18.018,36984.1037,35161.8301,-34.3572,320.6129,2.9993,230.5354,91.7561,8.3603,23.6534
PJ62,06/13/2024 16:12:18.518,36992.2968,35170.0199,-34.3376,320.6140,2.9993,230.5366,91.7553,8.3623,23.6589
PJ62,06/13/2024 16:12:19.018,37000.4942,35178.2140,-34.3179,320.6151,2.9993,230.5378,91.7544,8.3642,23.6644
PJ62,06/13/2024 16:12:19.518,37008.6959,35186.4126,-34.2982,320.6162,2.9993,230.5390,91.7535,8.3662,23.6699
PJ62,06/13/2024 16:12:20.018,37016.9021,35194.6155,-34.2786,320.6173,2.9993,230.5401,91.7526,8.3681,23.6754
PJ62,06/13/2024 16:12:20.518,37025.1125,35202.8227,-34.2589,320.6184,2.9993,230.5413,91.7517,8.3701,23.6809
PJ62,06/13/2024 16:12:21.018,37033.3274,35211.0343,-34.2393,320.6195,2.9993,230.5425,91.7508,8.3720,23.6865
PJ62,06/13/2024 16:12:21.518,37041.5465,35219.2503,-34.2197,320.6206,2.9993,230.5437,91.7499,8.3740,23.6920
PJ62,06/13/2024 16:12:22.018,37049.7701,35227.4706,-34.2000,320.6218,2.9993,230.5449,91.7490,8.3759,23.6975
PJ62,06/13/2024 16:12:22.518,37057.9979,35235.6952,-34.1804,320.6229,2.9993,230.5460,91.7481,8.3779,23.7031
PJ62,06/13/2024 16:12:23.018,37066.2301,35243.9242,-34.1608,320.6240,2.9993,230.5472,91.7472,8.3798,23.7086
PJ62,06/13/2024 16:12:23.518,37074.4666,35252.1575,-34.1412,320.6251,2.9993,230.5484,91.7463,8.3818,23.7141
PJ62,06/13/2024 16:12:24.018,37082.7075,35260.3952,-34.1217,320.6262,2.9993,230.5496,91.7454,8.3838,23.7197
PJ62,06/13/2024 16:12:24.518,37090.9527,35268.6372,-34.1021,320.6273,2.9993,230.5507,91.7446,8.3857,23.7252
PJ62,06/13/2024 16:12:25.018,37099.2023,35276.8835,-34.0825,320.6284,2.9993,230.5519,91.7437,8.3877,23.7308
PJ62,06/13/2024 16:12:25.518,37107.4561,35285.1342,-34.0630,320.6295,2.9993,230.5531,91.7428,8.3896,23.7363
PJ62,06/13/2024 16:12:26.018,37115.7143,35293.3891,-34.0434,320.6306,2.9993,230.5543,91.7419,8.3916,23.7419
PJ62,06/13/2024 16:12:26.518,37123.9768,35301.6484,-34.0239,320.6317,2.9993,230.5555,91.7410,8.3936,23.7474
PJ62,06/13/2024 16:12:27.018,37132.2436,35309.9121,-34.0043,320.6328,2.9993,230.5566,91.7401,8.3955,23.7530
PJ62,06/13/2024 16:12:27.518,37140.5147,35318.1800,-33.9848,320.6340,2.9993,230.5578,91.7392,8.3975,23.7585
PJ62,06/13/2024 16:12:28.018,37148.7902,35326.4522,-33.9653,320.6351,2.9993,230.5590,91.7383,8.3995,23.7641
PJ62,06/13/2024 16:12:28.518,37157.0699,35334.7288,-33.9458,320.6362,2.9993,230.5602,91.7374,8.4014,23.7697
PJ62,06/13/2024 16:12:29.018,37165.3540,35343.0097,-33.9263,320.6373,2.9993,230.5613,91.7365,8.4034,23.7752
PJ62,06/13/2024 16:12:29.518,37173.6423,35351.2948,-33.9068,320.6384,2.9993,230.5625,91.7357,8.4054,23.7808
PJ62,06/13/2024 16:12:30.018,37181.9350,35359.5843,-33.8873,320.6395,2.9993,230.5637,91.7348,8.4073,23.7864
PJ62,06/13/2024 16:12:30.518,37190.2319,35367.8781,-33.8678,320.6406,2.9993,230.5649,91.7339,8.4093,23.7920
PJ62,06/13/2024 16:12:31.018,37198.5332,35376.1762,-33.8484,320.6417,2.9993,230.5660,91.7330,8.4113,23.7976
PJ62,06/13/2024 16:12:31.518,37206.8387,35384.4785,-33.8289,320.6428,2.9993,230.5672,91.7321,8.4133,23.8031
PJ62,06/13/2024 16:12:32.018,37215.1486,35392.7852,-33.8095,320.6439,2.9993,230.5684,91.7312,8.4152,23.8087
PJ62,06/13/2024 16:12:32.518,37223.4627,35401.0961,-33.7900,320.6451,2.9993,230.5696,91.7303,8.4172,23.8143
PJ62,06/13/2024 16:12:33.018,37231.7811,35409.4113,-33.7706,320.6462,2.9993,230.5708,91.7294,8.4192,23.8199
PJ62,06/13/2024 16:12:33.518,37240.1037,35417.7308,-33.7512,320.6473,2.9993,230.5719,91.7286,8.4212,23.8255
PJ62,06/13/2024 16:12:34.018,37248.4307,35426.0546,-33.7318,320.6484,2.9993,230.5731,91.7277,8.4231,23.8311
PJ62,06/13/2024 16:12:34.518,37256.7619,35434.3827,-33.7124,320.6495,2.9993,230.5743,91.7268,8.4251,23.8367
PJ62,06/13/2024 16:12:35.018,37265.0974,35442.7150,-33.6930,320.6506,2.9993,230.5755,91.7259,8.4271,23.8423
PJ62,06/13/2024 16:12:35.518,37273.4372,35451.0516,-33.6736,320.6517,2.9993,230.5766,91.7250,8.4291,23.8479
PJ62,06/13/2024 16:12:36.018,37281.7812,35459.3925,-33.6542,320.6528,2.9993,230.5778,91.7241,8.4311,23.8535
PJ62,06/13/2024 16:12:36.518,37290.1295,35467.7376,-33.6349,320.6539,2.9993,230.5790,91.7232,8.4331,23.8591
PJ62,06/13/2024 16:12:37.018,37298.4820,35476.0870,-33.6155,320.6551,2.9993,230.5802,91.7224,8.4350,23.8648
PJ62,06/13/2024 16:12:37.518,37306.8389,35484.4407,-33.5962,320.6562,2.9993,230.5814,91.7215,8.4370,23.8704
PJ62,06/13/2024 16:12:38.018,37315.1999,35492.7986,-33.5768,320.6573,2.9993,230.5825,91.7206,8.4390,23.8760
PJ62,06/13/2024 16:12:38.518,37323.5652,35501.1608,-33.5575,320.6584,2.9993,230.5837,91.7197,8.4410,23.8816
PJ62,06/13/2024 16:12:39.018,37331.9348,35509.5272,-33.5382,320.6595,2.9993,230.5849,91.7188,8.4430,23.8873
PJ62,06/13/2024 16:12:39.518,37340.3086,35517.8978,-33.5188,320.6606,2.9993,230.5861,91.7179,8.4450,23.8929
PJ62,06/13/2024 16:12:40.018,37348.6867,35526.2727,-33.4995,320.6617,2.9993,230.5872,91.7171,8.4470,23.8985
PJ62,06/13/2024 16:12:40.518,37357.0690,35534.6519,-33.4802,320.6628,2.9993,230.5884,91.7162,8.4490,23.9042
PJ62,06/13/2024 16:12:41.018,37365.4555,35543.0353,-33.4609,320.6639,2.9993,230.5896,91.7153,8.4510,23.9098
PJ62,06/13/2024 16:12:41.518,37373.8462,35551.4229,-33.4417,320.6651,2.9993,230.5908,91.7144,8.4530,23.9154
PJ62,06/13/2024 16:12:42.018,37382.2412,35559.8148,-33.4224,320.6662,2.9993,230.5920,91.7135,8.4550,23.9211
PJ62,06/13/2024 16:12:42.518,37390.6405,35568.2109,-33.4031,320.6673,2.9993,230.5931,91.7126,8.4569,23.9267
PJ62,06/13/2024 16:12:43.018,37399.0439,35576.6112,-33.3839,320.6684,2.9993,230.5943,91.7118,8.4589,23.9324
PJ62,06/13/2024 16:12:43.518,37407.4516,35585.0157,-33.3646,320.6695,2.9993,230.5955,91.7109,8.4609,23.9380
PJ62,06/13/2024 16:12:44.018,37415.8635,35593.4245,-33.3454,320.6706,2.9993,230.5967,91.7100,8.4629,23.9437
PJ62,06/13/2024 16:12:44.518,37424.2796,35601.8375,-33.3262,320.6717,2.9993,230.5978,91.7091,8.4649,23.9494
PJ62,06/13/2024 16:12:45.018,37432.6999,35610.2547,-33.3069,320.6728,2.9993,230.5990,91.7082,8.4669,23.9550
PJ62,06/13/2024 16:12:45.518,37441.1245,35618.6761,-33.2877,320.6740,2.9993,230.6002,91.7074,8.4689,23.9607
PJ62,06/13/2024 16:12:46.018,37449.5532,35627.1017,-33.2685,320.6751,2.9993,230.6014,91.7065,8.4709,23.9664
PJ62,06/13/2024 16:12:46.518,37457.9861,35635.5316,-33.2493,320.6762,2.9993,230.6026,91.7056,8.4730,23.9720
PJ62,06/13/2024 16:12:47.018,37466.4233,35643.9656,-33.2301,320.6773,2.9993,230.6037,91.7047,8.4750,23.9777
PJ62,06/13/2024 16:12:47.518,37474.8647,35652.4038,-33.2110,320.6784,2.9993,230.6049,91.7038,8.4770,23.9834
PJ62,06/13/2024 16:12:48.018,37483.3102,35660.8463,-33.1918,320.6795,2.9993,230.6061,91.7030,8.4790,23.9891
PJ62,06/13/2024 16:12:48.518,37491.7600,35669.2929,-33.1726,320.6806,2.9993,230.6073,91.7021,8.4810,23.9947
PJ62,06/13/2024 16:12:49.018,37500.2139,35677.7438,-33.1535,320.6818,2.9993,230.6084,91.7012,8.4830,24.0004
PJ62,06/13/2024 16:12:49.518,37508.6720,35686.1988,-33.1343,320.6829,2.9993,230.6096,91.7003,8.4850,24.0061
PJ62,06/13/2024 16:12:50.018,37517.1343,35694.6580,-33.1152,320.6840,2.9993,230.6108,91.6994,8.4870,24.0118
PJ62,06/13/2024 16:12:50.518,37525.6008,35703.1214,-33.0961,320.6851,2.9993,230.6120,91.6986,8.4890,24.0175
PJ62,06/13/2024 16:12:51.018,37534.0715,35711.5890,-33.0769,320.6862,2.9993,230.6131,91.6977,8.4910,24.0232
PJ62,06/13/2024 16:12:51.518,37542.5464,35720.0607,-33.0578,320.6873,2.9993,230.6143,91.6968,8.4931,24.0289
PJ62,06/13/2024 16:12:52.018,37551.0254,35728.5367,-33.0387,320.6884,2.9993,230.6155,91.6959,8.4951,24.0346
PJ62,06/13/2024 16:12:52.518,37559.5086,35737.0168,-33.0196,320.6896,2.9993,230.6167,91.6950,8.4971,24.0403
PJ62,06/13/2024 16:12:53.018,37567.9960,35745.5011,-33.0006,320.6907,2.9993,230.6179,91.6942,8.4991,24.0460
PJ62,06/13/2024 16:12:53.518,37576.4875,35753.9895,-32.9815,320.6918,2.9993,230.6190,91.6933,8.5011,24.0517
PJ62,06/13/2024 16:12:54.018,37584.9832,35762.4822,-32.9624,320.6929,2.9993,230.6202,91.6924,8.5031,24.0574
PJ62,06/13/2024 16:12:54.518,37593.4831,35770.9789,-32.9434,320.6940,2.9993,230.6214,91.6915,8.5052,24.0631
PJ62,06/13/2024 16:12:55.018,37601.9871,35779.4799,-32.9243,320.6951,2.9993,230.6226,91.6907,8.5072,24.0689
PJ62,06/13/2024 16:12:55.518,37610.4953,35787.9850,-32.9053,320.6962,2.9993,230.6237,91.6898,8.5092,24.0746
PJ62,06/13/2024 16:12:56.018,37619.0076,35796.4942,-32.8862,320.6974,2.9993,230.6249,91.6889,8.5112,24.0803
PJ62,06/13/2024 16:12:56.518,37627.5241,35805.0076,-32.8672,320.6985,2.9993,230.6261,91.6880,8.5132,24.0860
PJ62,06/13/2024 16:12:57.018,37636.0447,35813.5252,-32.8482,320.6996,2.9993,230.6273,91.6872,8.5153,24.0918
PJ62,06/13/2024 16:12:57.518,37644.5695,35822.0469,-32.8292,320.7007,2.9993,230.6285,91.6863,8.5173,24.0975
PJ62,06/13/2024 16:12:58.018,37653.0984,35830.5727,-32.8102,320.7018,2.9993,230.6296,91.6854,8.5193,24.1032
PJ62,06/13/2024 16:12:58.518,37661.6315,35839.1027,-32.7912,320.7029,2.9993,230.6308,91.6845,8.5214,24.1090
PJ62,06/13/2024 16:12:59.018,37670.1687,35847.6369,-32.7722,320.7040,2.9993,230.6320,91.6837,8.5234,24.1147
PJ62,06/13/2024 16:12:59.518,37678.7100,35856.1751,-32.7533,320.7052,2.9993,230.6332,91.6828,8.5254,24.1204
PJ62,06/13/2024 16:13:00.018,37687.2555,35864.7175,-32.7343,320.7063,2.9993,230.6343,91.6819,8.5274,24.1262
PJ62,06/13/2024 16:13:00.518,37695.8050,35873.2640,-32.7153,320.7074,2.9993,230.6355,91.6810,8.5295,24.1319
PJ62,06/13/2024 16:13:01.018,37704.3587,35881.8147,-32.6964,320.7085,2.9993,230.6367,91.6802,8.5315,24.1377
PJ62,06/13/2024 16:13:01.518,37712.9166,35890.3695,-32.6775,320.7096,2.9993,230.6379,91.6793,8.5335,24.1435
PJ62,06/13/2024 16:13:02.018,37721.4785,35898.9284,-32.6585,320.7107,2.9993,230.6391,91.6784,8.5356,24.1492
PJ62,06/13/2024 16:13:02.518,37730.0446,35907.4914,-32.6396,320.7119,2.9993,230.6402,91.6775,8.5376,24.1550
PJ62,06/13/2024 16:13:03.018,37738.6148,35916.0585,-32.6207,320.7130,2.9993,230.6414,91.6767,8.5397,24.1607
PJ62,06/13/2024 16:13:03.518,37747.1890,35924.6297,-32.6018,320.7141,2.9993,230.6426,91.6758,8.5417,24.1665
PJ62,06/13/2024 16:13:04.018,37755.7674,35933.2051,-32.5829,320.7152,2.9993,230.6438,91.6749,8.5437,24.1723
PJ62,06/13/2024 16:13:04.518,37764.3499,35941.7845,-32.5640,320.7163,2.9993,230.6449,91.6741,8.5458,24.1780
PJ62,06/13/2024 16:13:05.018,37772.9365,35950.3681,-32.5451,320.7174,2.9993,230.6461,91.6732,8.5478,24.1838
PJ62,06/13/2024 16:13:05.518,37781.5272,35958.9558,-32.5263,320.7186,2.9993,230.6473,91.6723,8.5499,24.1896
PJ62,06/13/2024 16:13:06.018,37790.1220,35967.5475,-32.5074,320.7197,2.9993,230.6485,91.6714,8.5519,24.1954
PJ62,06/13/2024 16:13:06.518,37798.7209,35976.1434,-32.4886,320.7208,2.9993,230.6497,91.6706,8.5539,24.2012
PJ62,06/13/2024 16:13:07.018,37807.3239,35984.7434,-32.4697,320.7219,2.9993,230.6508,91.6697,8.5560,24.2069
PJ62,06/13/2024 16:13:07.518,37815.9310,35993.3474,-32.4509,320.7230,2.9993,230.6520,91.6688,8.5580,24.2127
PJ62,06/13/2024 16:13:08.018,37824.5422,36001.9555,-32.4321,320.7241,2.9993,230.6532,91.6680,8.5601,24.2185
PJ62,06/13/2024 16:13:08.518,37833.1574,36010.5678,-32.4132,320.7253,2.9993,230.6544,91.6671,8.5621,24.2243
PJ62,06/13/2024 16:13:09.018,37841.7767,36019.1841,-32.3944,320.7264,2.9993,230.6555,91.6662,8.5642,24.2301
PJ62,06/13/2024 16:13:09.518,37850.4001,36027.8044,-32.3756,320.7275,2.9993,230.6567,91.6653,8.5662,24.2359
PJ62,06/13/2024 16:13:10.018,37859.0276,36036.4289,-32.3568,320.7286,2.9993,230.6579,91.6645,8.5683,24.2417
PJ62,06/13/2024 16:13:10.518,37867.6592,36045.0574,-32.3381,320.7297,2.9993,230.6591,91.6636,8.5703,24.2475
PJ62,06/13/2024 16:13:11.018,37876.2948,36053.6900,-32.3193,320.7308,2.9993,230.6602,91.6627,8.5724,24.2533
PJ62,06/13/2024 16:13:11.518,37884.9345,36062.3267,-32.3005,320.7320,2.9993,230.6614,91.6619,8.5744,24.2591
PJ62,06/13/2024 16:13:12.018,37893.5782,36070.9674,-32.2818,320.7331,2.9993,230.6626,91.6610,8.5765,24.2649
PJ62,06/13/2024 16:13:12.518,37902.2260,36079.6122,-32.2630,320.7342,2.9993,230.6638,91.6601,8.5785,24.2708
PJ62,06/13/2024 16:13:13.018,37910.8779,36088.2611,-32.2443,320.7353,2.9993,230.6650,91.6593,8.5806,24.2766
PJ62,06/13/2024 16:13:13.518,37919.5338,36096.9140,-32.2255,320.7364,2.9993,230.6661,91.6584,8.5827,24.2824
